SightingID,ReserveName,SpeciesCommonName,SightingDate
3409,Anvik Village,McKay's Bunting,9/8/2015
3410,Beaver Village,Wood Thrush,6/24/2013
3411,Beaver Village,Yellow-eyed Junco,3/27/2008
3412,Toccoa,Red-faced Warbler,11/21/2023
3413,Anvik Village,Yellow-eyed Junco,3/17/2018
3414,Chaguanas,California Gnatcatcher,6/26/2015
3415,Bishop Paiute,Tricolored Blackbird,6/13/2011
3416,Mucurapo,Swainson's Warbler,12/4/2017
3417,Oropouche ,Bohemian Waxwing,10/4/2008
3418,Birch Creek,Yellow-billed Magpie,10/19/2023
3419,Oropouche ,Clay-colored Sparrow,12/14/2022
3420,Bad River,Black-chinned Sparrow,11/22/2018
3421,Kaw,Smooth-billed Ani,12/11/2014
3422,Paria,Boat-tailed Grackle,3/23/2023
3423,Caroni,Eurasian Tree Sparrow,6/15/2008
3424,Anvik Village,Yellow-green Vireo,7/11/2009
3425,Mayaro,Varied Thrush,11/14/2019
3426,Schatulga,Ruby-crowned Kinglet,11/4/2012
3427,Big Sandy Rancheria,Orchard Oriole,6/7/2020
3428,Couva,Song Sparrow,5/4/2008
3429,Mayaro,Tricolored Blackbird,2/27/2013
3430,Arima,Varied Thrush,1/7/2015
3431,Caura,Red-naped Sapsucker,5/12/2016
3432,Birch Creek,Tricolored Blackbird,4/22/2012
3433,Tacarigua,Tricolored Blackbird,3/21/2011
3434,Big Sandy Rancheria,Chestnut-sided Warbler,9/6/2018
3435,Cataula,Lincoln's Sparrow,11/11/2010
3436,Tunapuna,Chuck-will's-widow,1/2/2008
3437,Anvik Village,Varied Thrush,1/10/2017
3438,Tunapuna,Black-chinned Hummingbird,9/22/2010
3439,Acoma Pueblo,California Gnatcatcher,1/19/2018
3440,Chaguanas,Clay-colored Sparrow,3/9/2014
3441,Anvik Village,Varied Thrush,9/16/2023
3442,Guayaguayare,California Gnatcatcher,10/26/2014
3443,Guaico,Sprague's Pipit,12/24/2013
3444,Blackfeet,Sagebrush Sparrow,5/2/2018
3445,Bad River,Lincoln's Sparrow,2/17/2015
3446,Kasigluk,Black-chinned Hummingbird,1/15/2017
3447,Kaw,Mountain Chickadee,10/2/2015
3448,Tamana,Eastern Towhee,3/15/2019
3449,Tacarigua,Varied Thrush,5/22/2011
3450,Karuk,Chestnut-collared Longspur,11/19/2017
3451,Ochillie,Ruby-crowned Kinglet,11/10/2012
3452,Mayaro,Yellow-green Vireo,2/1/2017
3453,Guaico,Lincoln's Sparrow,1/18/2023
3454,Big Sandy Rancheria,Pacific Wren,1/16/2017
3455,Couva,Chestnut-collared Longspur,12/14/2021
3456,Cataula,Varied Thrush,6/20/2011
3457,Birch Creek,Varied Thrush,2/13/2013
3458,Carapichaima,Clay-colored Sparrow,9/23/2010
3459,Toccoa,Pacific Wren,6/22/2013
3460,Caroni,Violet-green Swallow,2/3/2013
3461,Beaver Village,Bohemian Waxwing,3/21/2023
3462,Caroni,Mountain Chickadee,11/17/2009
3463,Birch Creek,Black-chinned Hummingbird,12/1/2008
3464,Big Sandy Rancheria,White-breasted Nuthatch,5/4/2018
3465,Bad River,European Starling,6/18/2010
3466,Weracoba,Smooth-billed Ani,1/26/2016
3467,Bishop Paiute,California Gnatcatcher,7/29/2014
3468,Chaguanas,Bay-breasted Warbler,7/1/2018
3469,Bishop Paiute,Black-throated Blue Warbler,1/20/2012
3470,Burns Paiute,Eastern Kingbird,4/6/2023
3471,Big Sandy Rancheria,Chestnut-sided Warbler,10/8/2019
3472,Guaico,Black-throated Blue Warbler,1/17/2014
3473,Chaguanas,Eurasian Tree Sparrow,5/7/2021
3474,Burns Paiute,Yellow-breasted Chat,7/3/2017
3475,Kaw,Black-chinned Sparrow,6/4/2010
3476,Tamana,Clay-colored Sparrow,9/29/2020
3477,Bishop Paiute,Lincoln's Sparrow,1/28/2012
3478,Dahlonega,Brown Jay,5/26/2016
3479,Caroni,Winter Wren,11/21/2019
3480,Oropouche ,Lesser Goldfinch,10/14/2022
3481,Kalispell,Lincoln's Sparrow,4/18/2018
3482,Paria,LeConte's Sparrow,7/5/2021
3483,Mayaro,Indigo Bunting,11/10/2009
3484,Nankipooh,Orange-crowned Warbler,8/4/2019
3485,Burns Paiute,Willow Flycatcher,8/27/2019
3486,Schatulga,Gilded Flicker,9/21/2011
3487,Karuk,Yellow-eyed Junco,7/9/2010
3488,Blackfeet,Vaux's Swift,10/13/2021
3489,Oropouche ,Song Sparrow,7/18/2016
3490,Big Sandy Rancheria,Ladder-backed Woodpecker,1/31/2011
3491,Cataula,Wood Thrush,1/20/2008
3492,Acoma Pueblo,Eastern Wood-Pewee,6/6/2011
3493,Kasigluk,Chestnut-sided Warbler,6/5/2019
3494,Weracoba,Clay-colored Sparrow,5/23/2016
3495,Nankipooh,Yellow Warbler,1/22/2017
3496,Upatoi,Ruby-crowned Kinglet,11/26/2009
3497,Birch Creek,Black-crested Titmouse,6/25/2023
3498,Big Sandy Rancheria,Phainopepla,5/22/2009
3499,Karuk,California Gnatcatcher,1/17/2020
3500,Anvik Village,Cave Swallow,2/23/2024
3501,Weracoba,Rusty Blackbird,10/15/2009
3502,Tacarigua,California Gnatcatcher,4/9/2013
3503,Cataula,Varied Thrush,4/22/2016
3504,Oropouche ,Black-throated Blue Warbler,3/22/2015
3505,Couva,Orchard Oriole,6/6/2020
3506,Dahlonega,Yellow-green Vireo,1/13/2010
3507,Tacarigua,Clay-colored Sparrow,8/3/2010
3508,Kaw,Orchard Oriole,7/9/2023
3509,Cataula,Yellow-green Vireo,8/3/2018
3510,Kaw,Song Sparrow,3/20/2023
3511,Oropouche ,Rusty Blackbird,8/23/2016
3512,Tunapuna,Tricolored Blackbird,11/27/2010
3513,Beaver Village,Sprague's Pipit,7/12/2021
3514,Mayaro,Yellow-eyed Junco,10/20/2016
3515,Big Sandy Rancheria,Phainopepla,1/8/2014
3516,Upatoi,Broad-winged Hawk,10/23/2020
3517,Caroni,White-crowned Pigeon,3/11/2016
3518,Upatoi,Harris's Sparrow,10/18/2009
3519,Kaw,Black-chinned Sparrow,6/4/2021
3520,Aripo ,Cliff Swallow,11/6/2014
3521,Kalispell,Swamp Sparrow,10/1/2020
3522,Dahlonega,Black-capped Chickadee,9/26/2018
3523,Bishop Paiute,Bank Swallow,3/27/2021
3524,Bishop Paiute,Song Sparrow,12/10/2022
3525,Caura,Virginia's Warbler,4/10/2018
3526,Arouca,Virginia's Warbler,2/9/2014
3527,Caura,Varied Bunting,8/16/2016
3528,Kalispell,Clay-colored Sparrow,12/24/2009
3529,Burns Paiute,Eurasian Tree Sparrow,8/11/2009
3530,Tunapuna,Varied Thrush,5/21/2017
3531,Mayaro,Black-chinned Hummingbird,11/11/2019
3532,Anvik Village,Orchard Oriole,12/23/2008
3533,Kasigluk,Varied Bunting,11/30/2022
3534,Brotherton,Orange-crowned Warbler,7/19/2016
3535,Chaguanas,Bank Swallow,5/2/2010
3536,Bishop Paiute,Common Redpoll,1/21/2013
3537,Blackfeet,Chestnut-sided Warbler,1/11/2011
3538,Kasigluk,Black-capped Chickadee,4/2/2019
3539,Brotherton,Eastern Towhee,1/5/2009
3540,Kalispell,Yellow-eyed Junco,1/13/2010
3541,Caroni,Orchard Oriole,7/11/2023
3542,Tacarigua,Wood Thrush,10/30/2009
3543,Mayaro,Smooth-billed Ani,6/28/2016
3544,Kaw,Lesser Goldfinch,12/27/2018
3545,Blackfeet,Clay-colored Sparrow,8/28/2015
3546,Blackfeet,Eastern Kingbird,11/7/2008
3547,Weracoba,Yellow-headed Blackbird,9/7/2022
3548,Big Sandy Rancheria,Orange-crowned Warbler,1/15/2019
3549,Tacarigua,Varied Thrush,2/24/2008
3550,Birch Creek,Varied Thrush,12/4/2022
3551,Bois Forte Band,Virginia's Warbler,8/30/2019
3552,Caroni,Varied Thrush,10/13/2016
3553,Paria,Yellow-green Vireo,9/5/2019
3554,Cataula,Boat-tailed Grackle,12/18/2015
3555,Nankipooh,Phainopepla,9/13/2010
3556,Caura,Sagebrush Sparrow,1/18/2011
3557,Mucurapo,Hooded Warbler,11/26/2009
3558,Couva,Willow Flycatcher,7/12/2017
3559,Bois Forte Band,Colima Warbler,8/5/2010
3560,Dahlonega,Black-throated Blue Warbler,11/4/2008
3561,Arouca,Allen's Hummingbird,4/14/2023
3562,Ochillie,Ruby-crowned Kinglet,10/19/2015
3563,Weracoba,Varied Thrush,11/19/2021
3564,Arima,Tricolored Blackbird,4/6/2022
3565,Toccoa,Tricolored Blackbird,2/29/2016
3566,Mayaro,Pyrrhuloxia,5/21/2008
3567,Kalispell,Dark-eyed Junco,1/11/2021
3568,Caroni,Ruby-crowned Kinglet,6/3/2009
3569,Kaw,Yellow-eyed Junco,7/15/2016
3570,Paria,Yellow-green Vireo,4/19/2011
3571,Chaguanas,Song Sparrow,4/30/2010
3572,Weracoba,Kirtland's Warbler,10/13/2009
3573,Blackfeet,Black-chinned Sparrow,6/27/2011
3574,Blackfeet,Orange-crowned Warbler,6/2/2008
3575,Anvik Village,Vaux's Swift,6/23/2008
3576,Karuk,Arctic Warbler,2/1/2016
3577,Bishop Paiute,Cassia Crossbill,11/17/2022
3578,Big Sandy Rancheria,Golden-crowned Sparrow,2/22/2010
3579,Caroni,Yellow-eyed Junco,12/31/2023
3580,Weracoba,Wood Thrush,3/2/2021
3581,Brotherton,Lark Sparrow,10/1/2010
3582,Toccoa,Willow Flycatcher,5/13/2014
3583,Cataula,Yellow-eyed Junco,3/3/2016
3584,Toccoa,Sagebrush Sparrow,7/29/2022
3585,Tunapuna,Wood Thrush,2/11/2019
3586,Mucurapo,Curve-billed Thrasher,4/4/2019
3587,Bishop Paiute,Tricolored Blackbird,8/29/2016
3588,Kalispell,Colima Warbler,8/5/2023
3589,Karuk,Clay-colored Sparrow,3/26/2016
3590,Couva,Bohemian Waxwing,1/11/2022
3591,Karuk,Black-throated Blue Warbler,2/15/2018
3592,Dahlonega,Clay-colored Sparrow,3/8/2012
3593,Bad River,Phainopepla,12/23/2021
3594,Ochillie,Phainopepla,8/10/2018
3595,Ochillie,Swamp Sparrow,12/20/2013
3596,Mucurapo,Varied Thrush,9/9/2018
3597,Arima,Fish Crow,9/2/2013
3598,Toccoa,Lark Sparrow,1/16/2014
3599,Carapichaima,Varied Thrush,12/17/2021
3600,Mucurapo,Varied Bunting,9/9/2017
3601,Mayaro,California Gnatcatcher,10/9/2018
3602,Weracoba,Arctic Warbler,5/8/2022
3603,Caura,Black-crested Titmouse,12/17/2012
3604,Blackfeet,Bicknell's Thrush,8/14/2013
3605,Kaw,Rusty Blackbird,6/20/2009
3606,Bishop Paiute,Florida Scrub-Jay,3/19/2016
3607,Couva,Golden-crowned Sparrow,8/9/2019
3608,Caroni,Boat-tailed Grackle,4/26/2012
3609,Paria,Willow Flycatcher,4/9/2011
3610,Chaguanas,Bobolink,7/5/2014
3611,Bois Forte Band,Chestnut-sided Warbler,11/24/2013
3612,Couva,Pacific Wren,5/7/2010
3613,Big Sandy Rancheria,Varied Thrush,3/1/2020
3614,Arouca,Brewer's Sparrow,5/7/2022
3615,Brotherton,Red Crossbill,3/22/2013
3616,Ochillie,Orchard Oriole,2/22/2024
3617,Arima,Varied Thrush,12/5/2023
3618,Couva,Yellow-green Vireo,11/13/2020
3619,Kalispell,Pyrrhuloxia,3/4/2024
3620,Karuk,Eastern Kingbird,11/30/2009
3621,Mucurapo,American Tree Sparrow,4/23/2014
3622,Mucurapo,Smooth-billed Ani,12/7/2017
3623,Acoma Pueblo,Pacific Wren,11/22/2012
3624,Kasigluk,Orange-crowned Warbler,3/10/2010
3625,Big Sandy Rancheria,European Starling,8/23/2015
3626,Birch Creek,Rusty Blackbird,2/13/2020
3627,Oropouche ,Indigo Bunting,3/5/2009
3628,Guaico,Harris's Sparrow,4/21/2024
3629,Couva,Northern Cardinal,3/8/2020
3630,Upatoi,Smooth-billed Ani,10/8/2009
3631,Karuk,Carolina Wren,6/26/2009
3632,Toccoa,Bank Swallow,9/9/2021
3633,Nankipooh,Hooded Warbler,5/7/2009
3634,Kalispell,Hooded Warbler,3/28/2008
3635,Paria,Black-capped Chickadee,1/9/2021
3636,Kasigluk,Brown-headed Nuthatch,9/5/2020
3637,Bois Forte Band,California Gnatcatcher,6/6/2017
3638,Brotherton,Tricolored Blackbird,9/1/2018
3639,Ochillie,Black-throated Blue Warbler,8/12/2012
3640,Caroni,Varied Thrush,4/4/2014
3641,Mayaro,Arctic Warbler,8/21/2008
3642,Bad River,LeConte's Sparrow,9/11/2008
3643,Birch Creek,Lincoln's Sparrow,11/26/2014
3644,Karuk,Hermit Thrush,7/31/2018
3645,Carapichaima,Chestnut-sided Warbler,8/22/2008
3646,Blackfeet,Bell's Vireo,1/21/2013
3647,Tacarigua,Bell's Vireo,1/18/2024
3648,Upatoi,Pacific Wren,11/16/2015
3649,Brotherton,Orange-crowned Warbler,7/7/2017
3650,Chaguanas,Hermit Warbler,5/2/2009
3651,Big Sandy Rancheria,Cliff Swallow,2/4/2013
3652,Arima,Yellow-eyed Junco,10/9/2015
3653,Kaw,Ruby-crowned Kinglet,12/17/2020
3654,Bishop Paiute,Yellow-eyed Junco,5/15/2019
3655,Big Sandy Rancheria,Lark Bunting,1/23/2013
3656,Tacarigua,Mangrove Cuckoo,7/26/2013
3657,Mucurapo,Blackburnian Warbler,6/5/2022
3658,Big Sandy Rancheria,Lincoln's Sparrow,12/18/2015
3659,Carapichaima,Ruby-crowned Kinglet,1/9/2013
3660,Carapichaima,Orchard Oriole,2/4/2010
3661,Brotherton,Pine Warbler,4/29/2011
3662,Mucurapo,Varied Thrush,5/14/2021
3663,Karuk,Pacific Wren,5/26/2012
3664,Birch Creek,Clay-colored Sparrow,10/8/2012
3665,Upatoi,Gray Vireo,8/28/2015
3666,Chaguanas,Smooth-billed Ani,5/10/2015
3667,Guayaguayare,Colima Warbler,5/22/2014
3668,Brotherton,White-breasted Nuthatch,9/29/2018
3669,Kalispell,Smooth-billed Ani,2/20/2023
3670,Schatulga,Hoary Redpoll,1/19/2017
3671,Tamana,LeConte's Sparrow,5/15/2019
3672,Birch Creek,Rusty Blackbird,4/18/2013
3673,Tunapuna,Gray Catbird,4/24/2019
3674,Oropouche ,Florida Scrub-Jay,7/5/2021
3675,Burns Paiute,Red-eyed Vireo,11/27/2008
3676,Cataula,Fish Crow,6/8/2009
3677,Carapichaima,Eurasian Tree Sparrow,5/25/2011
3678,Kalispell,Sagebrush Sparrow,6/1/2022
3679,Kasigluk,Olive Sparrow,9/16/2008
3680,Weracoba,California Gnatcatcher,12/16/2015
3681,Tacarigua,Song Sparrow,12/11/2020
3682,Tacarigua,Cordilleran Flycatcher,7/13/2015
3683,Kalispell,Yellow-eyed Junco,5/6/2016
3684,Weracoba,Costa's Hummingbird,4/17/2017
3685,Caroni,Hermit Warbler,1/23/2023
3686,Burns Paiute,Orchard Oriole,7/29/2010
3687,Beaver Village,Purple Martin,1/18/2009
3688,Arima,Colima Warbler,11/23/2019
3689,Beaver Village,Willow Flycatcher,1/2/2020
3690,Kalispell,Clay-colored Sparrow,7/18/2018
3691,Oropouche ,Varied Thrush,2/20/2021
3692,Nankipooh,Varied Thrush,3/22/2013
3693,Guayaguayare,Sagebrush Sparrow,3/4/2011
3694,Birch Creek,Red-faced Warbler,7/22/2016
3695,Anvik Village,Eastern Wood-Pewee,4/13/2009
3696,Kalispell,Yellow-eyed Junco,12/25/2016
3697,Bois Forte Band,Pyrrhuloxia,8/16/2021
3698,Schatulga,Wood Thrush,6/2/2014
3699,Guaico,Rusty Blackbird,10/26/2017
3700,Ochillie,Hermit Thrush,8/28/2021
3701,Cataula,Pyrrhuloxia,1/4/2015
3702,Tamana,Lesser Goldfinch,9/20/2009
3703,Guayaguayare,Phainopepla,12/16/2013
3704,Acoma Pueblo,California Gnatcatcher,8/2/2016
3705,Kasigluk,Colima Warbler,2/23/2011
3706,Cataula,Tricolored Blackbird,5/20/2015
3707,Kalispell,Red-eyed Vireo,5/3/2010
3708,Tamana,Song Sparrow,7/9/2012
3709,Schatulga,Varied Bunting,10/4/2015
3710,Bad River,Varied Thrush,7/31/2021
3711,Kasigluk,California Gnatcatcher,12/31/2021
3712,Beaver Village,Yellow-eyed Junco,3/31/2016
3713,Blackfeet,Virginia's Warbler,8/22/2015
3714,Mayaro,Yellow-throated Warbler,6/21/2021
3715,Burns Paiute,Say's Phoebe,3/30/2018
3716,Burns Paiute,Rock Wren,5/6/2019
3717,Carapichaima,Kirtland's Warbler,12/30/2022
3718,Big Sandy Rancheria,Canyon Towhee,5/15/2022
3719,Upatoi,Clay-colored Sparrow,11/9/2013
3720,Arouca,Colima Warbler,6/4/2012
3721,Bad River,Sagebrush Sparrow,9/1/2011
3722,Caura,Smooth-billed Ani,11/4/2021
3723,Nankipooh,California Gnatcatcher,8/17/2010
3724,Mucurapo,Sagebrush Sparrow,12/4/2021
3725,Caura,Orchard Oriole,7/26/2022
3726,Tunapuna,Sagebrush Sparrow,2/6/2011
3727,Mayaro,Blue-headed Vireo,12/10/2022
3728,Mucurapo,Sagebrush Sparrow,1/3/2016
3729,Schatulga,Rusty Blackbird,3/13/2024
3730,Carapichaima,California Gnatcatcher,8/25/2008
3731,Beaver Village,Pine Warbler,4/9/2014
3732,Tacarigua,Swainson's Warbler,5/8/2015
3733,Kaw,Gambel's Quail,8/18/2019
3734,Cataula,California Gnatcatcher,2/12/2015
3735,Upatoi,Hermit Thrush,11/19/2010
3736,Toccoa,Song Sparrow,4/6/2015
3737,Mayaro,Hoary Redpoll,3/17/2017
3738,Karuk,Bank Swallow,7/15/2022
3739,Kaw,Black-chinned Hummingbird,1/17/2021
3740,Beaver Village,Tricolored Blackbird,11/23/2010
3741,Kalispell,Golden-crowned Sparrow,5/22/2017
3742,Paria,Red-eyed Vireo,8/26/2008
3743,Tunapuna,Boat-tailed Grackle,8/27/2009
3744,Dahlonega,Varied Bunting,11/2/2019
3745,Big Sandy Rancheria,Gilded Flicker,8/16/2016
3746,Carapichaima,Pyrrhuloxia,6/27/2011
3747,Guayaguayare,Carolina Wren,5/11/2022
3748,Cataula,Orchard Oriole,5/22/2024
3749,Guaico,Arctic Warbler,5/24/2023
3750,Chaguanas,Phainopepla,4/30/2015
3751,Guayaguayare,European Starling,3/30/2021
3752,Brotherton,Song Sparrow,4/29/2017
3753,Chaguanas,California Gnatcatcher,10/13/2012
3754,Tacarigua,Red-faced Warbler,10/29/2023
3755,Cataula,Wood Thrush,5/21/2016
3756,Toccoa,Rock Ptarmigan,9/12/2018
3757,Bois Forte Band,Chestnut-collared Longspur,10/22/2010
3758,Brotherton,Cave Swallow,7/7/2021
3759,Carapichaima,Pyrrhuloxia,5/13/2020
3760,Arima,Song Sparrow,1/27/2017
3761,Guaico,Red Crossbill,12/9/2018
3762,Toccoa,Ruby-crowned Kinglet,5/5/2018
3763,Bad River,Kirtland's Warbler,8/22/2015
3764,Bishop Paiute,Orchard Oriole,1/19/2016
3765,Blackfeet,Tricolored Blackbird,11/3/2008
3766,Mucurapo,Sagebrush Sparrow,1/10/2023
3767,Acoma Pueblo,Clay-colored Sparrow,10/12/2008
3768,Chaguanas,Yellow-breasted Chat,4/7/2024
3769,Arima,Yellow-eyed Junco,9/23/2018
3770,Cataula,Pyrrhuloxia,12/26/2015
3771,Acoma Pueblo,White-breasted Nuthatch,10/15/2022
3772,Acoma Pueblo,Orange-crowned Warbler,11/25/2022
3773,Karuk,Rusty Blackbird,5/25/2012
3774,Aripo ,Tricolored Blackbird,9/20/2017
3775,Nankipooh,Willow Flycatcher,9/2/2013
3776,Kalispell,Tricolored Blackbird,12/8/2008
3777,Bishop Paiute,Bell's Vireo,6/10/2012
3778,Guaico,Arctic Warbler,3/24/2021
3779,Guayaguayare,Cassin's Vireo,9/9/2008
3780,Mucurapo,Antillean Nighthawk,9/7/2020
3781,Schatulga,Bohemian Waxwing,9/18/2012
3782,Tunapuna,Red-faced Warbler,2/23/2017
3783,Cataula,Common Nighthawk,5/16/2014
3784,Anvik Village,Colima Warbler,10/23/2020
3785,Guaico,Spotted Towhee,8/30/2008
3786,Arima,Brown-crested Flycatcher,3/16/2011
3787,Blackfeet,Phainopepla,8/16/2012
3788,Guayaguayare,Tricolored Blackbird,9/11/2018
3789,Tamana,Varied Thrush,10/18/2018
3790,Chaguanas,Dark-eyed Junco,9/27/2016
3791,Kasigluk,Arctic Warbler,2/15/2019
3792,Cataula,Hermit Warbler,7/24/2008
3793,Big Sandy Rancheria,Curve-billed Thrasher,12/7/2022
3794,Aripo ,Acadian Flycatcher,1/27/2012
3795,Arima,Hermit Warbler,8/17/2009
3796,Weracoba,Pyrrhuloxia,2/5/2023
3797,Upatoi,Williamson's Sapsucker,1/10/2024
3798,Tamana,Golden-winged Warbler,10/9/2016
3799,Carapichaima,Orchard Oriole,11/5/2021
3800,Tamana,Acadian Flycatcher,5/11/2011
3801,Guaico,Chestnut-collared Longspur,7/24/2008
3802,Blackfeet,Yellow-breasted Chat,7/23/2016
3803,Weracoba,White-breasted Nuthatch,3/1/2008
3804,Beaver Village,Hooded Oriole,6/21/2014
3805,Chaguanas,Black-chinned Sparrow,2/11/2014
3806,Ochillie,Cassia Crossbill,11/3/2013
3807,Tacarigua,Bobolink,10/18/2017
3808,Burns Paiute,Worm-eating Warbler,5/5/2022
3809,Birch Creek,Yellow-green Vireo,1/27/2018
3810,Mayaro,Virginia's Warbler,6/15/2019
3811,Dahlonega,Gray-headed Chickadee,9/12/2016
3812,Tamana,Northern Shrike,10/15/2018
3813,Guayaguayare,Clay-colored Sparrow,6/22/2017
3814,Dahlonega,Chestnut-sided Warbler,4/20/2012
3815,Carapichaima,Smooth-billed Ani,2/10/2009
3816,Guaico,Orchard Oriole,6/29/2015
3817,Bad River,Clay-colored Sparrow,6/13/2008
3818,Acoma Pueblo,Swamp Sparrow,4/6/2015
3819,Caroni,Sagebrush Sparrow,12/19/2018
3820,Oropouche ,Bay-breasted Warbler,7/31/2008
3821,Caura,Clay-colored Sparrow,10/3/2021
3822,Mayaro,White-breasted Nuthatch,5/2/2019
3823,Nankipooh,Yellow-throated Warbler,1/7/2010
3824,Arouca,Song Sparrow,9/12/2016
3825,Tunapuna,Sagebrush Sparrow,1/16/2014
3826,Kasigluk,Swamp Sparrow,7/2/2009
3827,Tamana,Yellow-eyed Junco,6/27/2021
3828,Bad River,Swamp Sparrow,12/7/2018
3829,Kasigluk,Song Sparrow,6/1/2017
3830,Karuk,Bell's Vireo,7/21/2014
3831,Karuk,Hoary Redpoll,5/9/2021
3832,Karuk,Orchard Oriole,4/9/2011
3833,Ochillie,California Quail,10/23/2012
3834,Bad River,Ruby-crowned Kinglet,10/14/2014
3835,Oropouche ,Willow Flycatcher,1/22/2015
3836,Bad River,Bay-breasted Warbler,1/5/2021
3837,Mucurapo,Tricolored Blackbird,8/22/2016
3838,Caroni,Yellow-throated Warbler,5/4/2009
3839,Bishop Paiute,Varied Thrush,3/12/2014
3840,Oropouche ,Bewick's Wren,12/7/2021
3841,Dahlonega,Lapland Longspur,5/4/2020
3842,Weracoba,Eurasian Tree Sparrow,10/10/2008
3843,Blackfeet,Broad-winged Hawk,5/2/2015
3844,Oropouche ,Red-faced Warbler,3/12/2022
3845,Aripo ,Clay-colored Sparrow,5/7/2014
3846,Oropouche ,Clay-colored Sparrow,12/29/2008
3847,Chaguanas,Yellow-throated Warbler,7/25/2020
3848,Kaw,Antillean Nighthawk,11/8/2013
3849,Cataula,Kirtland's Warbler,11/12/2010
3850,Bois Forte Band,Bicknell's Thrush,4/7/2014
3851,Tacarigua,Clay-colored Sparrow,6/9/2018
3852,Tamana,Chestnut-sided Warbler,11/19/2008
3853,Arima,Yellow-eyed Junco,12/24/2009
3854,Schatulga,Hermit Thrush,3/31/2021
3855,Schatulga,Blackburnian Warbler,8/11/2016
3856,Upatoi,Gilded Flicker,11/4/2016
3857,Tacarigua,Cliff Swallow,9/11/2016
3858,Beaver Village,Eurasian Tree Sparrow,6/22/2016
3859,Burns Paiute,Swamp Sparrow,9/30/2016
3860,Paria,Pyrrhuloxia,7/3/2015
3861,Guayaguayare,Golden-crowned Sparrow,2/8/2008
3862,Kaw,Yellow-throated Warbler,12/2/2011
3863,Upatoi,McKay's Bunting,5/13/2010
3864,Burns Paiute,Lark Sparrow,9/28/2019
3865,Arima,Lark Bunting,2/8/2016
3866,Caroni,Lincoln's Sparrow,3/20/2009
3867,Burns Paiute,LeConte's Sparrow,5/15/2017
3868,Kasigluk,Bell's Vireo,10/30/2009
3869,Bishop Paiute,Cave Swallow,5/28/2018
3870,Dahlonega,Chestnut-sided Warbler,11/22/2014
3871,Cataula,Yellow-green Vireo,9/23/2015
3872,Blackfeet,Arctic Warbler,10/21/2012
3873,Kaw,Kirtland's Warbler,12/17/2020
3874,Weracoba,Tricolored Blackbird,3/18/2014
3875,Ochillie,Olive Sparrow,8/30/2020
3876,Dahlonega,Rusty Blackbird,5/12/2020
3877,Arouca,Lapland Longspur,9/28/2018
3878,Acoma Pueblo,Varied Thrush,9/26/2014
3879,Dahlonega,Blackpoll Warbler,4/28/2023
3880,Beaver Village,Prothonotary Warbler,8/5/2015
3881,Toccoa,Arctic Warbler,6/29/2014
3882,Burns Paiute,Orange-crowned Warbler,11/23/2023
3883,Mucurapo,Black-crested Titmouse,2/23/2017
3884,Caura,Lincoln's Sparrow,6/10/2012
3885,Cataula,Varied Thrush,5/12/2012
3886,Caroni,Eastern Kingbird,4/1/2022
3887,Kasigluk,Golden-crowned Sparrow,3/2/2017
3888,Nankipooh,Song Sparrow,4/28/2017
3889,Tamana,Boat-tailed Grackle,1/29/2022
3890,Blackfeet,Swamp Sparrow,8/24/2020
3891,Tamana,Cave Swallow,6/12/2017
3892,Carapichaima,Bank Swallow,5/11/2019
3893,Cataula,Cave Swallow,10/23/2021
3894,Beaver Village,Golden-crowned Sparrow,10/18/2015
3895,Tacarigua,Pacific Wren,10/28/2012
3896,Tunapuna,Yellow-eyed Junco,4/14/2011
3897,Beaver Village,Gray-cheeked Thrush,6/7/2018
3898,Oropouche ,Bohemian Waxwing,12/18/2020
3899,Mayaro,White-crowned Pigeon,4/2/2023
3900,Ochillie,Yellow-throated Warbler,9/19/2018
3901,Bois Forte Band,Kentucky Warbler,7/27/2012
3902,Arima,Varied Thrush,4/8/2012
3903,Dahlonega,Mountain Chickadee,2/7/2013
3904,Caura,Pine Siskin,7/24/2016
3905,Tunapuna,Clay-colored Sparrow,10/16/2022
3906,Arima,Eastern Towhee,2/18/2008
3907,Brotherton,Ruby-crowned Kinglet,3/26/2012
3908,Nankipooh,Gray Flycatcher,5/29/2017
3909,Acoma Pueblo,Varied Bunting,12/3/2022
3910,Caroni,Willow Flycatcher,11/3/2021
3911,Caroni,Yellow Warbler,2/13/2011
3912,Oropouche ,Morelet's Seedeater,12/18/2013
3913,Caroni,Yellow-eyed Junco,12/23/2022
3914,Arima,Bank Swallow,11/5/2021
3915,Mayaro,Chestnut-collared Longspur,11/14/2016
3916,Arima,Orchard Oriole,12/25/2016
3917,Acoma Pueblo,Rusty Blackbird,10/10/2015
3918,Oropouche ,Song Sparrow,3/30/2018
3919,Burns Paiute,Arctic Warbler,1/22/2012
3920,Carapichaima,Varied Thrush,1/15/2013
3921,Bois Forte Band,Greater Sage-Grouse,9/14/2015
3922,Chaguanas,Eurasian Tree Sparrow,12/7/2011
3923,Tunapuna,Hooded Warbler,1/11/2023
3924,Aripo ,Varied Thrush,1/23/2016
3925,Arouca,California Gnatcatcher,9/25/2022
3926,Oropouche ,Carolina Wren,3/17/2014
3927,Arima,Clay-colored Sparrow,10/16/2015
